"","eventID","country","locality","site","date","strata","quadrat","taxa"
"574","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R003","446863"
"575","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R003","594482"
"576","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R003","733187"
"577","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R003","144003"
"578","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R003","144531"
"579","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R003","143671"
"580","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R003","420737"
"581","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R003","144016"
"582","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R003","145590"
"583","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R003","506154"
"584","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R003","419554"
"585","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R003","421131"
"586","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R003","145984"
"587","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R003","140483"
"588","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R004","446863"
"589","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R004","594482"
"590","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R004","733187"
"591","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R004","144003"
"592","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R004","420737"
"593","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R004","144016"
"594","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R004","145590"
"595","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R004","506154"
"596","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R004","419554"
"597","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R004","421131"
"598","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R004","145984"
"599","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R004","1307176"
"600","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R004","144706"
"601","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R005","446863"
"602","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R005","594482"
"603","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R005","733187"
"604","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R005","144003"
"605","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R005","420737"
"606","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R005","144016"
"607","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R005","506154"
"608","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R005","419554"
"609","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R005","421131"
"610","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R005","144706"
"611","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R006","446863"
"612","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R006","594482"
"613","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R006","733187"
"614","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R006","144003"
"615","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R006","143671"
"616","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R006","506154"
"617","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R006","421131"
"618","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R006","145984"
"619","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R006","1307176"
"620","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R006","145021"
"621","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R006","140483"
"622","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R007","446863"
"623","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R007","594482"
"624","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R007","733187"
"625","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R007","144003"
"626","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R007","375026"
"627","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R007","143671"
"628","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R007","144016"
"629","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R007","145590"
"630","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R007","506154"
"631","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R007","421131"
"632","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R007","145984"
"633","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R007","145021"
"634","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R007","140483"
"635","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R008","446863"
"636","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R008","594482"
"637","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R008","140417"
"638","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R008","733187"
"639","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R008","144003"
"640","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R008","143671"
"641","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R008","420737"
"642","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R008","145590"
"643","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R008","506154"
"644","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R008","421131"
"645","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R008","145984"
"646","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R008","140483"
"647","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R009","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R009","446863"
"648","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R009","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R009","594482"
"649","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R009","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R009","140417"
"650","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R009","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R009","733187"
"651","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R009","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R009","144003"
"652","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R009","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R009","143671"
"653","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R009","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R009","420737"
"654","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R009","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R009","506154"
"655","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R009","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R009","421131"
"656","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R009","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R009","145984"
"657","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R009","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R009","145021"
"658","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R009","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R009","494801"
"659","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R010","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R010","446863"
"660","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R010","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R010","594482"
"661","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R010","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R010","140417"
"662","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R010","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R010","733187"
"663","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R010","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R010","144003"
"664","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R010","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R010","143671"
"665","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R010","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R010","144016"
"666","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R010","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R010","506154"
"667","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R010","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R010","419554"
"668","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R010","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R010","421131"
"669","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_HIGHTIDE_R010","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","HIGHTIDE","R010","145984"
"670","BRAZIL_ARRAIALDOCABO_ATALAIA_20190307_HIGHTIDE_R010","BRAZIL","ARRAIALDOCABO","ATALAIA","20190307","HIGHTIDE","R010","145021"
"671","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R001","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R001","446863"
"672","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R001","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R001","594482"
"673","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R001","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R001","733187"
"674","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R001","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R001","506154"
"675","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R001","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R001","421131"
"676","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R001","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R001","145984"
"677","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R001","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R001","1307176"
"678","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R002","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R002","446863"
"679","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R002","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R002","594482"
"680","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R002","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R002","733187"
"681","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R002","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R002","506154"
"682","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R002","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R002","421131"
"683","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R002","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R002","145984"
"684","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R002","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R002","1307176"
"685","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R003","446863"
"686","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R003","594482"
"687","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R003","733187"
"688","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R003","506154"
"689","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R003","421131"
"690","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R003","145984"
"691","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R003","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R003","1307176"
"692","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R004","446863"
"693","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R004","594482"
"694","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R004","140417"
"695","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R004","733187"
"696","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R004","506154"
"697","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R004","421131"
"698","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R004","145984"
"699","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R004","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R004","1307176"
"700","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R005","446863"
"701","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R005","594482"
"702","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R005","733187"
"703","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R005","375026"
"704","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R005","506154"
"705","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R005","421131"
"706","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R005","145984"
"707","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R005","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R005","1307176"
"708","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R006","446863"
"709","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R006","733187"
"710","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R006","375026"
"711","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R006","506154"
"712","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R006","421131"
"713","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R006","145984"
"714","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R006","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R006","1307176"
"715","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R007","446863"
"716","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R007","594482"
"717","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R007","733187"
"718","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R007","421131"
"719","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R007","145984"
"720","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R007","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R007","1307176"
"721","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R008","446863"
"722","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R008","594482"
"723","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R008","733187"
"724","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R008","375026"
"725","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R008","506154"
"726","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R008","421131"
"727","BRAZIL_ARRAIALDOCABO_ATALAIA_20181205_LOWTIDE_R008","BRAZIL","ARRAIALDOCABO","ATALAIA","20181205","LOWTIDE","R008","145984"
